ts,lat,lng,engineload,coolant,engineoiltemp,vehiclespeed,rpm,obddistance,runtime,engine_torque_percent,selected_gear,current_gear,fuel_consumption,fuel_level,fuel_economy,accelerator_pedal_pos,engine_throttle_valve1_pos,enginefueltemp,brake_switch_status,clutch_switch_status,parking_switch_status
1709363736,18.799675,78.804115,30,85,1774.9688,39.4375,1020.25,60873976,1973.3,27,130,17,17953.5,18.0,4.685547,34.4,100.0,215,Released,Pressed,Released
1709363800,18.799143,78.811096,46,84,1774.9688,44.078125,1109.625,60874676,1973.35,36,130,17,17953.5,18.0,3.3867188,49.6,100.0,215,Released,Pressed,Released
1709363865,18.800022,78.817871,45,85,1774.9688,43.953125,1105.125,60875500,1973.35,32,130,17,17954.0,17.2,3.4648438,46.0,100.0,215,Released,Pressed,Released
1709363929,18.800776,78.824951,58,85,1774.9688,50.203125,1265.875,60876208,1973.4,44,130,17,17954.0,16.0,2.7246094,57.6,100.0,215,Released,Pressed,Released
1709363994,18.799349,78.831703,45,85,1774.9688,43.984375,1106.75,60877036,1973.4,35,130,17,17954.0,20.0,3.4003906,46.0,100.0,215,Released,Released,Released
1709364058,18.801622,78.839821,10,83,1774.9688,51.6875,751.125,60877920,1973.4,6,130,0,17954.0,18.4,29.767578,0.0,100.0,215,Released,Released,Released
1709364123,18.806135,78.846214,62,82,1774.9688,33.109375,834.0,60878848,1973.45,42,130,17,17954.5,18.0,3.0683594,61.2,100.0,215,Released,Pressed,Released
1709364187,18.807449,78.853065,19,85,1774.9688,55.65625,781.125,60879604,1973.45,13,130,0,17954.5,18.0,16.160156,0.0,100.0,215,Released,Pressed,Released
1709364252,18.805317,78.861153,19,83,1774.9688,40.703125,751.75,60880480,1973.45,13,130,0,17954.5,19.6,16.55664,0.0,100.0,215,Pressed,Pressed,Released
1709364317,18.805908,78.868294,55,83,1774.9688,38.46875,971.875,60881320,1973.5,40,130,17,17954.5,15.6,3.0742188,52.4,100.0,215,Released,Pressed,Released
1709364382,18.804274,78.874992,19,84,1774.9688,25.109375,754.375,60882048,1973.5,13,130,16,17954.5,22.4,10.107422,0.0,100.0,215,Pressed,Pressed,Released
1709364792,18.803186,78.879128,30,85,1774.9688,44.828125,1134.0,60882460,1973.55,25,130,17,17955.0,18.0,4.798828,36.0,100.0,215,Released,Pressed,Released
1709364857,18.801586,78.885803,34,84,1774.9688,30.9375,1073.125,60883296,1973.55,25,130,15,17955.0,13.2,2.9472656,36.8,100.0,215,Released,Pressed,Released
1709364921,18.800053,78.892807,28,84,1774.9688,45.90625,1132.5,60884020,1973.55,13,130,16,17955.0,16.8,8.4765625,26.8,100.0,215,Released,Pressed,Released
1709364986,18.798033,78.899529,41,84,1774.9688,44.53125,1139.25,60884856,1973.6,34,130,16,17955.5,15.2,3.7011719,44.8,100.0,215,Released,Pressed,Released
1709365051,18.796762,78.906715,40,83,1774.9688,38.796875,996.0,60885592,1973.6,30,130,16,17955.5,16.8,4.2285156,40.0,100.0,215,Released,Pressed,Released
1709365115,18.792774,78.910751,40,84,1774.9688,36.5625,930.375,60886324,1973.6,30,130,16,17955.5,17.6,3.9863281,40.4,100.0,215,Released,Pressed,Released
1709365179,18.788683,78.913345,62,86,1774.9688,33.046875,842.375,60886864,1973.65,38,130,16,17955.5,16.0,3.1933594,33.6,100.0,215,Released,Pressed,Released
1709365243,18.785992,78.913857,19,87,1774.9688,14.234375,763.75,60887216,1973.65,13,130,12,17956.0,17.6,4.376953,0.0,100.0,215,Pressed,Pressed,Released
1709365307,18.787098,78.918282,17,86,1774.9688,38.8125,750.125,60887728,1973.65,13,130,0,17956.0,16.8,12.113281,0.0,100.0,215,Released,Pressed,Released
1709365372,18.791243,78.92305,0,84,1774.9688,40.890625,1053.5,60888396,1973.7,0,130,17,17956.0,18.0,125.5,0.0,100.0,215,Released,Pressed,Released
1709365436,18.795954,78.924492,55,84,1774.9688,30.484375,776.0,60889060,1973.7,34,130,17,17956.0,14.8,3.2636719,0.0,100.0,215,Pressed,Pressed,Released
1709365500,18.798008,78.926941,19,84,1774.9688,17.765625,795.875,60889408,1973.75,12,130,13,17956.0,17.6,6.091797,0.0,100.0,215,Pressed,Pressed,Released
1709365564,18.798853,78.926994,49,84,1774.9688,6.875,712.625,60889488,1973.75,37,130,9,17956.5,14.4,0.9355469,48.4,100.0,215,Released,Pressed,Released
1709365628,18.803205,78.929703,64,85,1774.9688,45.171875,1127.375,60890156,1973.75,49,130,17,17956.5,14.4,2.484375,60.8,100.0,215,Released,Pressed,Released
1709365692,18.80719,78.926285,47,86,1774.9688,41.203125,1034.875,60890740,1973.8,35,130,17,17956.5,13.2,3.8691406,46.8,100.0,215,Released,Released,Released
1709365756,18.811426,78.923058,22,84,1774.9688,20.6875,751.625,60891420,1973.8,15,130,15,17956.5,24.4,5.361328,0.0,100.0,215,Released,Pressed,Released
1709365820,18.815222,78.925476,11,85,1774.9688,29.1875,780.5,60891904,1973.8,8,130,0,17957.0,14.4,13.613281,0.0,100.0,215,Pressed,Pressed,Released
1709365884,18.816732,78.926064,10,84,1774.9688,12.21875,788.5,60892104,1973.85,6,130,11,17957.0,16.8,7.1464844,0.0,100.0,215,Pressed,Pressed,Released
1709365948,18.822149,78.928734,19,85,1774.9688,49.21875,786.125,60892796,1973.85,13,130,0,17957.0,14.0,14.169922,0.0,100.0,215,Released,Pressed,Released
1709366012,18.827152,78.930794,59,84,1774.9688,17.484375,824.625,60893396,1973.85,38,130,13,17957.0,11.6,1.7363281,48.0,100.0,215,Released,Pressed,Released
1709366076,18.829493,78.934143,43,86,1774.9688,44.765625,1325.5,60893756,1973.9,33,130,16,17957.5,16.8,3.9179688,46.8,100.0,215,Released,Released,Released
1709366141,18.833387,78.941666,20,83,1774.9688,45.328125,751.125,60894780,1973.9,13,130,0,17957.5,16.8,12.917969,0.0,100.0,215,Released,Released,Released
1709366206,18.836597,78.948174,39,84,1774.9688,47.234375,1211.0,60895520,1973.95,29,130,17,17957.5,16.4,4.142578,42.0,99.6,215,Released,Released,Released
1709366271,18.840631,78.954834,19,83,1774.9688,41.15625,751.0,60896444,1973.95,13,130,0,17957.5,16.8,11.935547,0.0,100.0,215,Released,Released,Released
1709366336,18.844168,78.960716,45,84,1774.9688,47.90625,1210.75,60897124,1973.95,33,130,17,17957.5,17.2,4.0078125,46.4,100.0,215,Released,Released,Released
1709366400,18.848122,78.967239,19,83,1774.9688,39.359375,751.0,60898048,1974.0,13,130,0,17958.0,16.8,14.9296875,0.0,99.6,215,Pressed,Released,Released
1709367207,18.853846,78.970955,51,85,1774.9688,38.390625,962.0,60898836,1974.0,37,130,17,17958.0,13.6,3.265625,48.4,100.0,215,Released,Pressed,Released
1709367272,18.85445,78.978653,21,84,1774.9688,53.109375,754.875,60899576,1974.0,14,130,17,17958.0,15.6,16.259766,0.0,100.0,215,Released,Pressed,Released
1709367336,18.854658,78.985336,58,84,1774.9688,30.40625,760.875,60900408,1974.05,37,130,17,17958.5,12.4,3.0976562,46.8,100.0,215,Released,Pressed,Released
1709367401,18.8538,78.992493,25,84,1774.9688,42.4375,751.375,60901128,1974.05,18,130,0,17958.5,16.8,8.966797,0.0,100.0,215,Released,Pressed,Released
1709367466,18.855635,79.0,19,86,1774.9688,51.46875,794.625,60902048,1974.1,13,130,0,17958.5,12.0,14.800781,0.0,100.0,215,Released,Pressed,Released
1709367530,18.857946,79.007095,19,84,1774.9688,38.328125,761.875,60902836,1974.1,13,130,0,17958.5,16.4,11.271484,0.0,100.0,215,Released,Pressed,Released
1709367593,18.858253,79.008591,21,83,1774.9688,2.90625,752.375,60903076,1974.1,14,130,0,17959.0,13.2,0.34375,0.0,100.0,215,Pressed,Pressed,Released
1709367657,18.858961,79.011086,42,85,1774.9688,41.46875,1053.5,60903320,1974.15,33,130,17,17959.0,15.2,4.2089844,43.2,100.0,215,Released,Pressed,Released
1709367721,18.864338,79.015739,37,83,1774.9688,42.546875,1076.625,60904072,1974.15,28,130,17,17959.0,16.4,4.8789062,39.2,100.0,215,Released,Pressed,Released
1709367786,18.869793,79.020699,32,85,1774.9688,49.21875,1245.75,60904944,1974.15,24,130,17,17959.5,15.2,5.78125,37.2,42.0,215,Released,Pressed,Released
1709367850,18.875,79.025047,8,85,1774.9688,52.109375,820.0,60905656,1974.2,6,130,0,17959.5,13.6,33.51758,0.0,100.0,215,Released,Pressed,Released
1709367915,18.882738,79.028053,10,82,1774.9688,48.5625,748.375,60906660,1974.2,6,130,0,17959.5,15.2,38.125,0.0,100.0,215,Released,Pressed,Released
1709367980,18.891436,79.029457,19,87,1774.9688,66.078125,750.375,60907576,1974.25,13,130,0,17959.5,15.2,25.726562,0.0,100.0,215,Released,Pressed,Released
1709368045,18.899908,79.029816,45,83,1774.9688,42.6875,1083.75,60908640,1974.25,33,130,17,17959.5,14.4,3.5664062,45.2,100.0,215,Released,Released,Released
1709368110,18.908895,79.030495,19,87,1774.9688,70.15625,753.375,60909568,1974.25,13,130,0,17960.0,16.0,20.31836,0.0,100.0,215,Released,Released,Released
1709368175,18.918242,79.031204,10,82,1774.9688,47.65625,750.625,60910728,1974.3,6,130,0,17960.0,19.6,35.20703,0.0,100.0,215,Released,Pressed,Released
1709368240,18.923796,79.038353,12,81,1774.9688,51.484375,744.875,60911684,1974.3,8,130,0,17960.0,17.2,25.126953,0.0,100.0,215,Released,Pressed,Released
1709368305,18.928228,79.045593,22,84,1774.9688,57.90625,1461.25,60912696,1974.3,18,130,17,17960.5,16.4,8.753906,44.4,100.0,215,Released,Pressed,Released
1709368370,18.931416,79.053436,48,85,1774.9688,51.6875,1304.5,60913624,1974.35,37,130,17,17960.5,14.8,3.4941406,50.0,96.4,215,Released,Pressed,Released
1709368435,18.936483,79.060043,47,84,1774.9688,51.328125,1298.75,60914644,1974.35,36,130,17,17960.5,15.6,4.123047,49.6,100.0,215,Released,Released,Released
1709368499,18.939524,79.069252,42,85,1774.9688,65.234375,1648.125,60915632,1974.35,33,130,17,17961.0,13.2,4.361328,48.8,50.8,215,Released,Released,Released
1709368564,18.942392,79.077446,31,83,1774.9688,44.671875,1201.5,60916536,1974.4,24,130,17,17961.0,15.6,5.0976562,38.0,87.6,215,Released,Pressed,Released
1709368629,18.945263,79.08567,35,84,1774.9688,55.25,1396.875,60917536,1974.4,27,130,17,17961.0,16.4,5.1054688,41.6,46.0,215,Released,Pressed,Released
1709368694,18.945498,79.092857,0,84,1774.9688,40.65625,1030.375,60918312,1974.45,0,130,17,17961.0,14.8,125.5,0.0,100.0,215,Pressed,Pressed,Released
1709368758,18.942652,79.096046,16,84,1774.9688,34.28125,755.5,60918836,1974.45,11,130,17,17961.0,16.8,11.830078,0.0,100.0,215,Released,Pressed,Released
1709368822,18.93725,79.102036,0,85,1774.9688,60.484375,1419.75,60919632,1974.45,0,130,18,17961.5,15.6,125.5,0.0,95.6,215,Released,Pressed,Released
1709368887,18.931686,79.108284,26,85,1774.9688,50.984375,1295.0,60920660,1974.5,20,130,17,17961.5,15.2,6.4453125,34.0,98.8,215,Released,Pressed,Released
1709368953,18.925959,79.1147,23,85,1774.9688,55.703125,1408.25,60921528,1974.5,17,130,17,17961.5,16.4,9.236328,33.2,99.6,215,Released,Pressed,Released
1709369018,18.919954,79.121529,9,83,1774.9688,50.859375,759.375,60922616,1974.5,6,130,0,17962.0,14.8,31.601562,0.0,100.0,215,Released,Released,Released
1709369083,18.914761,79.126511,28,84,1774.9688,44.265625,1122.75,60923356,1974.55,21,130,17,17962.0,16.0,5.408203,33.2,100.0,215,Released,Pressed,Released
1709369147,18.909187,79.131607,62,84,1774.9688,55.125,1383.5,60924272,1974.55,48,130,17,17962.0,10.4,2.7558594,60.8,100.0,215,Released,Pressed,Released
1709369212,18.902363,79.137848,60,83,1774.9688,48.1875,1209.25,60925232,1974.55,46,130,17,17962.5,14.4,2.875,58.8,100.0,215,Released,Pressed,Released
1709369277,18.896223,79.143753,44,84,1774.9688,45.21875,1142.375,60926256,1974.6,33,130,17,17962.5,11.6,3.6308594,45.2,100.0,215,Released,Pressed,Released
1709369342,18.895788,79.149231,55,84,1774.9688,35.015625,879.5,60926880,1974.6,39,130,17,17962.5,14.0,3.5429688,54.8,100.0,215,Released,Pressed,Released
1709369406,18.898933,79.154381,70,85,1774.9688,45.578125,1148.5,60927600,1974.65,54,130,17,17963.0,13.6,2.7226562,83.6,100.0,215,Released,Pressed,Released
1709369471,18.9027,79.160561,46,85,1774.9688,47.5625,1193.25,60928352,1974.65,36,130,17,17963.0,12.8,3.7734375,47.6,100.0,215,Released,Pressed,Released
1709369535,18.905502,79.165665,9,86,1774.9688,41.75,778.375,60928952,1974.65,6,130,0,17963.0,13.6,25.347656,0.0,100.0,215,Released,Pressed,Released
1709369600,18.90745,79.172615,38,85,1774.9688,44.515625,1112.75,60929796,1974.7,27,130,17,17963.5,13.6,3.9667969,40.0,100.0,215,Released,Pressed,Released
1709369665,18.909693,79.180679,51,84,1774.9688,43.453125,1106.125,60930644,1974.7,37,130,17,17963.5,15.6,3.1347656,50.0,100.0,215,Released,Pressed,Released
1709369729,18.911514,79.187279,47,86,1774.9688,46.546875,1174.0,60931464,1974.7,35,130,17,17963.5,14.4,4.408203,47.6,100.0,215,Released,Pressed,Released
1709369795,18.913412,79.194267,30,85,1774.9688,28.46875,734.125,60932208,1974.7,17,130,17,17963.5,16.4,6.0371094,0.0,100.0,215,Pressed,Pressed,Released
1709369858,18.910381,79.196739,60,87,1774.9688,37.265625,935.25,60932724,1974.75,43,130,17,17964.0,12.8,2.6777344,54.8,100.0,215,Released,Pressed,Released
1709369923,18.904297,79.200165,64,86,1774.9688,48.703125,1224.625,60933444,1974.75,49,130,17,17964.0,12.0,2.7636719,61.6,100.0,215,Released,Pressed,Released
1709369987,18.900152,79.202538,12,85,1774.9688,8.1875,751.375,60934044,1974.75,8,130,0,17964.0,16.8,2.8964844,0.0,100.0,215,Pressed,Pressed,Released
1709372541,18.899204,79.203201,25,80,1774.9688,26.4375,1248.75,60934176,1974.8,22,130,13,17964.0,13.2,3.7011719,32.0,100.0,215,Released,Pressed,Released
1709372606,18.896631,79.207878,34,85,1774.9688,41.140625,1037.75,60934696,1974.8,21,130,16,17964.5,12.8,5.251953,36.8,100.0,215,Released,Pressed,Released
1709372670,18.894566,79.213623,35,84,1774.9688,40.078125,1006.375,60935424,1974.85,27,130,16,17964.5,14.0,4.7441406,37.6,100.0,215,Released,Pressed,Released
1709372735,18.892302,79.219963,23,84,1774.9688,41.5625,759.0,60936104,1974.85,17,130,0,17964.5,16.0,9.582031,0.0,100.0,215,Released,Pressed,Released
1709372800,18.890371,79.225342,49,83,1774.9688,41.171875,1045.375,60936796,1974.9,37,130,16,17964.5,15.2,3.6484375,62.8,100.0,215,Released,Pressed,Released
1709372864,18.887867,79.232399,25,83,1774.9688,40.375,751.25,60937568,1974.9,18,130,0,17965.0,15.6,8.541016,0.0,100.0,215,Pressed,Pressed,Released
1709372929,18.885666,79.238625,47,84,1774.9688,44.671875,1124.375,60938224,1974.9,37,130,17,17965.0,14.4,3.5097656,52.0,100.0,215,Released,Pressed,Released
1709372993,18.883146,79.245651,24,83,1774.9688,35.140625,751.0,60939116,1974.95,18,130,0,17965.0,14.0,7.4941406,0.0,100.0,215,Released,Pressed,Released
1709373057,18.880713,79.252426,60,85,1774.9688,47.6875,1204.125,60939840,1974.95,46,130,17,17965.0,14.4,2.9238281,58.4,99.6,215,Released,Pressed,Released
1709373123,18.87768,79.260979,9,85,1774.9688,56.65625,792.875,60940880,1974.95,6,130,0,17965.5,14.8,34.566406,0.0,100.0,215,Released,Pressed,Released
1709373188,18.874912,79.268845,33,84,1774.9688,50.0625,1267.25,60941728,1975.0,25,130,17,17965.5,14.0,5.2128906,38.4,100.0,215,Released,Pressed,Released
1709373253,18.871992,79.276901,40,85,1774.9688,51.203125,1301.875,60942740,1975.0,31,130,17,17966.0,10.8,4.1796875,44.0,100.0,215,Released,Pressed,Released
1709373317,18.869282,79.284561,9,84,1774.9688,50.46875,756.875,60943576,1975.0,6,130,0,17966.0,14.4,30.97461,0.0,100.0,215,Released,Pressed,Released
1709373382,18.866703,79.291832,38,85,1774.9688,49.796875,1260.375,60944480,1975.05,29,130,17,17966.0,14.0,4.064453,42.0,100.0,215,Released,Pressed,Released
1709373447,18.863991,79.30011,53,84,1774.9688,54.5,1378.875,60945364,1975.05,42,130,17,17966.0,12.0,3.2597656,69.6,100.0,215,Released,Released,Released
1709373511,18.864445,79.306572,50,85,1774.9688,38.765625,1056.625,60946044,1975.1,36,130,17,17966.5,10.8,3.7207031,49.2,100.0,215,Released,Pressed,Released
1709373576,18.865124,79.315826,52,85,1774.9688,66.34375,1664.25,60947088,1975.1,42,130,17,17966.5,8.0,3.4472656,99.6,99.6,215,Released,Pressed,Released
1709373641,18.865747,79.324341,0,85,1774.9688,54.953125,977.5,60947964,1975.1,0,130,0,17966.5,12.8,125.5,0.0,100.0,215,Released,Pressed,Released
1709373706,18.866434,79.333977,9,86,1774.9688,56.484375,751.375,60949076,1975.15,6,130,0,17967.0,13.6,35.257812,0.0,99.6,215,Released,Pressed,Released
1709373770,18.866993,79.342171,54,84,1774.9688,56.0,1390.5,60949896,1975.15,42,130,17,17967.0,12.4,3.3027344,55.2,99.6,215,Released,Pressed,Released
1709373836,18.86768,79.352036,74,82,1774.9688,52.609375,1332.0,60951044,1975.15,57,130,17,17967.0,12.0,2.1679688,69.2,99.6,215,Released,Pressed,Released
1709373900,18.86825,79.359955,19,85,1774.9688,46.53125,768.875,60951848,1975.2,13,130,0,17967.5,14.4,13.111328,0.0,100.0,215,Released,Pressed,Released
1709373964,18.8687,79.366096,75,85,1774.9688,47.921875,1201.875,60952600,1975.2,57,130,17,17967.5,11.2,2.3164062,69.2,100.0,215,Released,Released,Released
1709374029,18.869272,79.373878,11,85,1774.9688,54.265625,838.625,60953364,1975.2,8,130,0,17967.5,13.2,24.734375,0.0,100.0,215,Released,Pressed,Released
1709374093,18.869814,79.381775,35,84,1774.9688,33.421875,1182.375,60954324,1975.25,35,130,15,17967.5,12.8,2.34375,45.6,100.0,215,Released,Pressed,Released
1709374158,18.870331,79.38913,19,85,1774.9688,45.8125,753.5,60955072,1975.25,13,130,0,17968.0,13.6,13.474609,0.0,100.0,215,Released,Pressed,Released
1709374223,18.870955,79.396515,19,85,1774.9688,47.46875,761.875,60955800,1975.25,13,130,0,17968.0,14.0,12.677734,0.0,99.6,215,Released,Pressed,Released
1709374287,18.871319,79.403107,47,84,1774.9688,42.5625,1107.375,60956600,1975.25,35,130,16,17968.0,12.4,4.1132812,47.2,100.0,215,Released,Released,Released
1709374352,18.871853,79.410492,42,84,1774.9688,49.59375,1246.25,60957320,1975.3,39,130,17,17968.0,13.2,3.6132812,46.8,100.0,215,Released,Released,Released
1709374417,18.872456,79.41893,7,85,1774.9688,47.71875,773.375,60958320,1975.3,12,130,0,17968.5,12.8,19.570312,0.0,100.0,215,Released,Released,Released
1709374482,18.872938,79.425911,33,85,1774.9688,41.921875,1058.25,60959020,1975.3,26,130,17,17968.5,13.2,4.3671875,35.6,100.0,215,Released,Pressed,Released
1709374546,18.873558,79.431984,33,85,1774.9688,39.84375,1010.5,60959756,1975.35,27,130,17,17968.5,12.8,4.814453,36.0,100.0,215,Released,Pressed,Released
1709374610,18.873318,79.435966,82,85,1774.9688,24.796875,628.375,60960176,1975.35,52,130,16,17968.5,10.4,2.2597656,15.2,100.0,215,Released,Pressed,Released
1709374674,18.872942,79.437683,47,86,1774.9688,24.0,1509.625,60960408,1975.4,39,130,10,17969.0,12.4,1.5273438,48.0,99.6,215,Released,Pressed,Released
1709374738,18.875242,79.43924,24,86,1774.9688,28.984375,1037.5,60960768,1975.4,10,130,14,17969.0,11.6,6.4375,32.4,100.0,215,Released,Pressed,Released
1709374802,18.879997,79.436897,28,86,1774.9688,38.1875,970.5,60961324,1975.4,19,130,17,17969.0,12.0,6.8378906,30.4,100.0,215,Released,Pressed,Released
1709374866,18.88405,79.435204,33,86,1774.9688,25.40625,1220.75,60961896,1975.45,4,130,13,17969.0,14.0,7.84375,27.6,99.6,215,Released,Pressed,Released
1709374931,18.88624,79.437355,38,86,1774.9688,32.765625,825.25,60962320,1975.45,27,130,16,17969.5,12.8,4.859375,0.0,100.0,215,Released,Pressed,Released
1709374995,18.886889,79.441025,17,88,1774.9688,19.640625,779.625,60962764,1975.45,10,130,14,17969.5,9.6,7.2871094,0.0,100.0,215,Pressed,Pressed,Released
1709375059,18.892237,79.440666,63,90,1774.9688,47.796875,1196.5,60963324,1975.5,47,130,17,17969.5,12.0,2.8007812,59.6,100.0,215,Released,Pressed,Released
1709375123,18.897785,79.442093,76,89,1774.9688,36.265625,782.0,60963976,1975.5,6,130,0,17970.0,15.2,24.234375,64.8,100.0,215,Pressed,Pressed,Released
1709375187,18.90111,79.442848,64,92,1774.9688,41.015625,1024.5,60964408,1975.55,57,130,16,17970.0,11.2,2.2851562,58.4,100.0,215,Released,Pressed,Released
1709375251,18.905626,79.443871,15,89,1774.9688,42.0,1090.625,60964904,1975.55,13,130,16,17970.0,10.4,9.228516,49.2,100.0,215,Released,Pressed,Released
1709375316,18.91021,79.444901,41,91,1774.9688,33.640625,1189.375,60965488,1975.55,32,130,14,17970.0,12.0,2.7519531,89.2,100.0,215,Released,Pressed,Released
1709375380,18.915731,79.446205,17,92,1774.9688,22.484375,800.375,60966116,1975.6,16,130,15,17970.5,12.0,8.9765625,18.0,100.0,215,Released,Pressed,Released
1709375444,18.921331,79.447533,46,87,1774.9688,48.40625,1230.5,60966684,1975.6,32,130,16,17970.5,12.8,3.9003906,48.4,99.6,215,Released,Pressed,Released
1709375508,18.927086,79.448875,0,88,1774.9688,34.75,862.375,60967444,1975.6,0,130,16,17970.5,13.2,125.5,0.0,100.0,215,Released,Pressed,Released
1709375573,18.932552,79.449944,50,90,1774.9688,59.921875,1504.125,60967976,1975.65,39,130,16,17971.0,12.8,3.3046875,72.4,100.0,215,Released,Pressed,Released
1709375638,18.939205,79.450554,62,90,1774.9688,60.0625,1515.75,60968836,1975.65,49,130,16,17971.0,11.2,2.6328125,62.0,100.0,215,Released,Released,Released
1709375703,18.947838,79.45192,9,87,1774.9688,41.078125,749.875,60969808,1975.65,6,130,0,17971.0,12.0,25.22461,0.0,99.6,215,Released,Released,Released
1709375768,18.955849,79.453972,9,88,1774.9688,42.4375,750.125,60970800,1975.7,6,130,0,17971.5,11.6,26.47461,0.0,100.0,215,Released,Pressed,Released
1709375833,18.963251,79.455887,9,89,1774.9688,55.0,775.25,60971592,1975.7,6,130,0,17971.5,12.8,34.460938,0.0,100.0,215,Released,Released,Released
